worker_id,department,location,order_detail,shift,season,detailed_order,office_location,assigned_starbucks,adjusted_order_time,adjusted_pickup_time,prep_time_minutes,time_slot,expected_wait_time_minutes
6023,Engineering,Starbucks_2,Tea - Oat Milk - Extra Sweetener - Small - None,Evening,Summer,Small - Oat Milk - No Sugar - Flavored Syrup,Office_C,Starbucks_1,2025-03-08 16:51:00,2025-03-08 16:56:00,4.0,Morning Rush (8:00 AM - 10:00 AM),6
6024,Engineering,Starbucks_1,Tea - Soy Milk - Extra Sweetener - Medium - Caramel Drizzle,Evening,Fall,Medium - Regular - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_1,2025-03-08 17:45:00,2025-03-08 18:03:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
6025,Sales,Starbucks_2,Frappuccino - Coconut Milk - No Sugar - Medium - Flavored Syrup,Afternoon,Fall,Medium - Regular - Extra Sweetener - Extra Shot,Office_E,Starbucks_2,2025-03-08 13:35:00,2025-03-08 13:46:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
6026,Marketing,Starbucks_2,Coffee - Coconut Milk - No Sugar - Large - Flavored Syrup,Evening,Spring,Small - Regular - No Sugar - None,Office_B,Starbucks_3,2025-03-08 17:56:00,,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
6027,Sales,Starbucks_1,Cappuccino - Oat Milk - No Sugar - Large - Extra Shot,Morning,Spring,Small - Regular - No Sugar - Extra Shot,Office_C,Starbucks_3,2025-03-08 07:47:00,2025-03-08 08:00:00,6.0,Morning Rush (8:00 AM - 10:00 AM),8
6028,Marketing,Starbucks_2,Frappuccino - Coconut Milk - Extra Sweetener - Large - Extra Shot,Morning,Fall,Small - Regular - No Sugar - None,Office_C,Starbucks_1,2025-03-08 09:50:00,2025-03-08 09:55:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
6029,Marketing,Starbucks_2,Iced Coffee - Almond Milk - Regular Sugar - Large - Flavored Syrup,Evening,Spring,Small - Regular - No Sugar - None,Office_B,Starbucks_2,2025-03-08 17:08:00,2025-03-08 17:22:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
6030,Sales,Starbucks_2,Latte - Oat Milk - Regular Sugar - Large - Extra Shot,Morning,Spring,Medium - Oat Milk - No Sugar - None,Office_A,Starbucks_1,2025-03-08 07:17:00,2025-03-08 07:27:00,7.0,Morning Rush (8:00 AM - 10:00 AM),8
6031,Engineering,Starbucks_1,Latte - Coconut Milk - Extra Sweetener - Medium - None,Evening,Spring,Large - Oat Milk - Regular Sugar - Flavored Syrup,Office_E,Starbucks_2,2025-03-08 16:55:00,,4.0,Morning Rush (8:00 AM - 10:00 AM),5
6032,HR,Starbucks_1,Coffee - Almond Milk - Regular Sugar - Medium - Caramel Drizzle,Afternoon,Summer,Large - Oat Milk - Regular Sugar - None,Office_D,Starbucks_3,2025-03-08 12:29:00,2025-03-08 12:36:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
6033,Marketing,Starbucks_2,,Afternoon,Winter,Small - Regular - Regular Sugar - Extra Shot,Office_D,Starbucks_1,2025-03-08 13:04:00,2025-03-08 13:21:00,3.0,Late Afternoon (2:00 PM - 4:00 PM),4
6034,Finance,Starbucks_2,Espresso - Oat Milk - Sweetener - Large - Extra Shot,Morning,Fall,Small - Oat Milk - No Sugar - Flavored Syrup,Office_E,Starbucks_1,2025-03-08 07:34:00,2025-03-08 07:51:00,,Late Afternoon (2:00 PM - 4:00 PM),8
6035,Operations,Starbucks_1,,Afternoon,,Large - Soy Milk - Extra Sweetener - None,Office_E,Starbucks_2,2025-03-08 13:08:00,2025-03-08 13:14:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
6036,Operations,Starbucks_2,Cappuccino - Oat Milk - Sweetener - Large - Extra Shot,Evening,Summer,Small - Almond Milk - No Sugar - None,Office_C,Starbucks_1,2025-03-08 17:49:00,2025-03-08 17:54:00,7.0,Midday (10:00 AM - 12:00 PM),8
6037,Operations,Starbucks_1,Mocha - Oat Milk - Regular Sugar - Medium - Flavored Syrup,Morning,Spring,Large - Almond Milk - Extra Sweetener - None,Office_A,Starbucks_3,2025-03-08 08:46:00,2025-03-08 08:52:00,7.0,Midday (10:00 AM - 12:00 PM),8
6038,Operations,Starbucks_2,Cappuccino - Soy Milk - Sweetener - Small - Caramel Drizzle,Evening,Winter,Small - Oat Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_3,2025-03-08 17:32:00,2025-03-08 17:40:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),6
6039,Sales,Starbucks_1,Tea - Soy Milk - Extra Sweetener - Medium - Caramel Drizzle,Evening,Summer,Large - Regular - Sweetener - None,Office_D,Starbucks_3,2025-03-08 17:13:00,2025-03-08 17:25:00,4.0,Midday (10:00 AM - 12:00 PM),6
6040,Support,Starbucks_3,Mocha - Oat Milk - Sweetener - Medium - Flavored Syrup,Evening,,Medium - Oat Milk - No Sugar - Extra Shot,Office_A,Starbucks_3,2025-03-08 16:27:00,2025-03-08 16:41:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
6041,Sales,Starbucks_3,Latte - Coconut Milk - No Sugar - Medium - Extra Shot,Afternoon,Spring,Medium - Soy Milk - Extra Sweetener - None,Office_E,Starbucks_3,2025-03-08 12:36:00,2025-03-08 12:51:00,7.0,Morning Rush (8:00 AM - 10:00 AM),8
6042,Finance,Starbucks_1,Mocha - Almond Milk - Extra Sweetener - Large - Flavored Syrup,Evening,Fall,Large - Regular - Sweetener - Extra Shot,Office_C,Starbucks_3,2025-03-08 17:04:00,2025-03-08 17:15:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
6043,Engineering,Starbucks_3,Frappuccino - Soy Milk - Extra Sweetener - Small - Flavored Syrup,Afternoon,Winter,Small - Oat Milk - Regular Sugar - Flavored Syrup,Office_C,Starbucks_2,2025-03-08 12:37:00,2025-03-08 12:43:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),8
6044,HR,Starbucks_2,Iced Coffee - Oat Milk - No Sugar - Large - Flavored Syrup,Evening,,Large - Almond Milk - Extra Sweetener - None,Office_E,Starbucks_2,2025-03-08 16:09:00,2025-03-08 16:24:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),9
6045,Marketing,Starbucks_1,,Evening,Winter,Large - Soy Milk - No Sugar - Flavored Syrup,Office_B,Starbucks_3,2025-03-08 17:20:00,2025-03-08 17:34:00,4.0,Midday (10:00 AM - 12:00 PM),6
6046,Marketing,Starbucks_1,,Afternoon,Winter,Medium - Oat Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_3,2025-03-08 12:06:00,2025-03-08 12:20:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
6047,Sales,Starbucks_2,,Morning,,Medium - Soy Milk - Extra Sweetener - None,Office_B,Starbucks_1,2025-03-08 07:33:00,2025-03-08 07:43:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
6048,Support,Starbucks_2,Espresso - Oat Milk - No Sugar - Medium - Caramel Drizzle,Morning,Spring,Small - Oat Milk - No Sugar - Extra Shot,Office_D,Starbucks_2,2025-03-08 07:13:00,2025-03-08 07:32:00,5.0,Midday (10:00 AM - 12:00 PM),6
6049,Finance,Starbucks_1,Frappuccino - Coconut Milk - No Sugar - Medium - Caramel Drizzle,Afternoon,Spring,Small - Almond Milk - Sweetener - Extra Shot,Office_B,Starbucks_2,2025-03-08 12:59:00,2025-03-08 13:05:00,5.0,Midday (10:00 AM - 12:00 PM),7
6050,Marketing,Starbucks_2,Latte - Almond Milk - Regular Sugar - Medium - Flavored Syrup,Morning,Winter,Medium - Oat Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_1,2025-03-08 09:22:00,2025-03-08 09:39:00,7.0,Morning Rush (8:00 AM - 10:00 AM),9
6051,Operations,Starbucks_1,Iced Coffee - Almond Milk - Extra Sweetener - Medium - Caramel Drizzle,Afternoon,Summer,Medium - Almond Milk - No Sugar - Extra Shot,Office_E,Starbucks_1,2025-03-08 13:20:00,2025-03-08 13:28:00,5.0,Midday (10:00 AM - 12:00 PM),6
6052,Support,Starbucks_2,,Evening,Fall,Medium - Almond Milk - Sweetener - Extra Shot,Office_A,Starbucks_2,2025-03-08 17:53:00,,7.0,,8
6053,Support,Starbucks_1,Frappuccino - Oat Milk - No Sugar - Large - Flavored Syrup,Evening,Spring,Small - Almond Milk - No Sugar - Extra Shot,Office_D,Starbucks_3,2025-03-08 16:51:00,2025-03-08 17:01:00,6.0,Morning Rush (8:00 AM - 10:00 AM),7
6054,Operations,Starbucks_2,Latte - Almond Milk - Extra Sweetener - Small - Flavored Syrup,Afternoon,Spring,Medium - Oat Milk - No Sugar - Extra Shot,Office_E,Starbucks_2,2025-03-08 12:59:00,2025-03-08 13:17:00,5.0,Afternoon (12:00 PM - 2:00 PM),7
6055,Finance,Starbucks_2,,Morning,Spring,Small - Almond Milk - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_2,2025-03-08 07:08:00,2025-03-08 07:26:00,5.0,Midday (10:00 AM - 12:00 PM),6
6056,HR,Starbucks_3,,Morning,Spring,Small - Regular - Regular Sugar - None,Office_D,Starbucks_1,2025-03-08 09:37:00,2025-03-08 09:47:00,6.0,Morning Rush (8:00 AM - 10:00 AM),7
6057,Operations,Starbucks_3,Coffee - Soy Milk - Regular Sugar - Large - Extra Shot,Morning,Spring,Large - Almond Milk - Regular Sugar - None,Office_A,Starbucks_1,2025-03-08 07:10:00,2025-03-08 07:25:00,6.0,Morning Rush (8:00 AM - 10:00 AM),7
6058,Sales,Starbucks_3,Coffee - Oat Milk - Extra Sweetener - Medium - Caramel Drizzle,Evening,Winter,Small - Soy Milk - Sweetener - None,Office_A,Starbucks_3,2025-03-08 16:26:00,2025-03-08 16:38:00,4.0,Afternoon (12:00 PM - 2:00 PM),6
6059,Support,Starbucks_2,Frappuccino - Coconut Milk - Sweetener - Small - Caramel Drizzle,Morning,Summer,Medium - Almond Milk - Sweetener - Flavored Syrup,Office_D,Starbucks_1,2025-03-08 09:49:00,2025-03-08 10:08:00,4.0,Midday (10:00 AM - 12:00 PM),6
6060,Sales,Starbucks_1,Cappuccino - Coconut Milk - No Sugar - Large - Flavored Syrup,Evening,Summer,Small - Regular - Extra Sweetener - Extra Shot,Office_B,Starbucks_3,2025-03-08 17:43:00,2025-03-08 17:50:00,6.0,,8
6061,Finance,Starbucks_2,Mocha - Almond Milk - No Sugar - Small - Extra Shot,Evening,Spring,Large - Oat Milk - No Sugar - Flavored Syrup,Office_A,Starbucks_3,2025-03-08 17:53:00,2025-03-08 18:03:00,7.0,Morning Rush (8:00 AM - 10:00 AM),8
6062,Finance,Starbucks_3,Frappuccino - Regular - Sweetener - Large - Caramel Drizzle,Evening,Spring,Small - Oat Milk - Extra Sweetener - Extra Shot,Office_D,Starbucks_2,2025-03-08 17:26:00,2025-03-08 17:34:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
6063,Sales,Starbucks_2,Mocha - Oat Milk - Sweetener - Small - Caramel Drizzle,Evening,Spring,Large - Regular - Regular Sugar - Flavored Syrup,Office_A,Starbucks_1,2025-03-08 17:48:00,2025-03-08 18:01:00,3.0,Late Afternoon (2:00 PM - 4:00 PM),4
6064,Marketing,Starbucks_3,Espresso - Soy Milk - Sweetener - Small - Caramel Drizzle,Evening,Summer,Small - Soy Milk - No Sugar - Extra Shot,Office_D,Starbucks_2,2025-03-08 16:27:00,2025-03-08 16:40:00,4.0,,6
6065,Engineering,Starbucks_3,Mocha - Coconut Milk - Extra Sweetener - Medium - None,Afternoon,Spring,Small - Almond Milk - Sweetener - None,Office_B,Starbucks_3,2025-03-08 13:52:00,2025-03-08 14:05:00,4.0,Morning Rush (8:00 AM - 10:00 AM),6
6066,Operations,Starbucks_1,Mocha - Soy Milk - Extra Sweetener - Medium - Extra Shot,Evening,Fall,Large - Regular - Sweetener - Flavored Syrup,Office_E,Starbucks_3,2025-03-08 17:43:00,2025-03-08 17:49:00,7.0,Midday (10:00 AM - 12:00 PM),8
6067,Engineering,Starbucks_1,Tea - Coconut Milk - No Sugar - Small - None,Evening,Spring,Medium - Oat Milk - Regular Sugar - Extra Shot,Office_B,Starbucks_1,2025-03-08 16:01:00,2025-03-08 16:16:00,3.0,Afternoon (12:00 PM - 2:00 PM),5
6068,Operations,Starbucks_3,Frappuccino - Regular - No Sugar - Medium - Flavored Syrup,Evening,Winter,Small - Regular - Sweetener - Extra Shot,Office_C,Starbucks_2,2025-03-08 17:51:00,2025-03-08 17:56:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),7
6069,Marketing,Starbucks_3,Tea - Coconut Milk - Regular Sugar - Large - Caramel Drizzle,Afternoon,Summer,Small - Regular - No Sugar - Flavored Syrup,Office_A,Starbucks_1,2025-03-08 13:49:00,2025-03-08 13:58:00,4.0,Midday (10:00 AM - 12:00 PM),5
6070,Operations,Starbucks_2,Frappuccino - Regular - Extra Sweetener - Large - Extra Shot,Morning,Summer,Medium - Oat Milk - Sweetener - Extra Shot,Office_A,Starbucks_3,2025-03-08 08:27:00,2025-03-08 08:42:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
6071,Marketing,Starbucks_3,Tea - Soy Milk - No Sugar - Large - Extra Shot,Afternoon,Spring,Small - Oat Milk - Regular Sugar - None,Office_C,Starbucks_2,2025-03-08 12:39:00,2025-03-08 12:47:00,5.0,Midday (10:00 AM - 12:00 PM),6
6072,HR,Starbucks_2,Tea - Regular - Extra Sweetener - Small - Extra Shot,Afternoon,Winter,Medium - Almond Milk - Regular Sugar - None,Office_D,Starbucks_3,2025-03-08 13:43:00,2025-03-08 13:58:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),8
6073,Engineering,Starbucks_3,Latte - Soy Milk - No Sugar - Small - Flavored Syrup,Evening,Spring,Small - Soy Milk - Extra Sweetener - Extra Shot,Office_C,Starbucks_2,2025-03-08 16:45:00,2025-03-08 16:51:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),8
6074,Marketing,Starbucks_1,Espresso - Regular - Sweetener - Medium - Caramel Drizzle,Morning,Spring,Medium - Soy Milk - Sweetener - Extra Shot,Office_D,Starbucks_3,2025-03-08 09:59:00,2025-03-08 10:09:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
6075,Sales,Starbucks_1,Frappuccino - Regular - Regular Sugar - Large - Caramel Drizzle,Evening,Fall,Small - Oat Milk - No Sugar - None,Office_D,Starbucks_3,2025-03-08 16:57:00,2025-03-08 17:15:00,4.0,Afternoon (12:00 PM - 2:00 PM),5
6076,Engineering,Starbucks_3,Espresso - Oat Milk - Extra Sweetener - Small - Caramel Drizzle,Afternoon,Fall,Small - Almond Milk - Regular Sugar - Flavored Syrup,Office_E,Starbucks_1,2025-03-08 12:28:00,2025-03-08 12:44:00,4.0,Midday (10:00 AM - 12:00 PM),5
6077,HR,Starbucks_2,Mocha - Regular - Extra Sweetener - Small - Flavored Syrup,Morning,Spring,Large - Almond Milk - Extra Sweetener - None,Office_C,Starbucks_1,2025-03-08 08:05:00,2025-03-08 08:24:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
6078,Sales,Starbucks_2,Iced Coffee - Coconut Milk - Sweetener - Medium - Flavored Syrup,Afternoon,Spring,Large - Soy Milk - Regular Sugar - None,Office_D,Starbucks_1,2025-03-08 13:49:00,2025-03-08 13:55:00,6.0,Afternoon (12:00 PM - 2:00 PM),7
6079,Support,Starbucks_2,Espresso - Regular - Regular Sugar - Large - None,Afternoon,Summer,Small - Soy Milk - Regular Sugar - Extra Shot,Office_D,Starbucks_3,2025-03-08 12:07:00,2025-03-08 12:15:00,4.0,Afternoon (12:00 PM - 2:00 PM),6
6080,Sales,Starbucks_3,Coffee - Oat Milk - No Sugar - Medium - Extra Shot,Afternoon,Fall,Medium - Regular - Regular Sugar - Extra Shot,Office_C,Starbucks_3,2025-03-08 13:08:00,2025-03-08 13:17:00,6.0,Morning Rush (8:00 AM - 10:00 AM),8
6081,Engineering,Starbucks_3,Espresso - Regular - Regular Sugar - Large - Extra Shot,Morning,Fall,Medium - Almond Milk - Sweetener - None,Office_B,Starbucks_1,2025-03-08 09:38:00,2025-03-08 09:49:00,7.0,Afternoon (12:00 PM - 2:00 PM),8
6082,Sales,Starbucks_1,Cappuccino - Almond Milk - Sweetener - Medium - None,Evening,Spring,Large - Almond Milk - Sweetener - Extra Shot,Office_C,Starbucks_3,2025-03-08 16:34:00,2025-03-08 16:51:00,5.0,Afternoon (12:00 PM - 2:00 PM),6
6083,HR,Starbucks_1,Latte - Almond Milk - Sweetener - Large - Flavored Syrup,Evening,Fall,Medium - Regular - Regular Sugar - None,Office_A,Starbucks_3,2025-03-08 17:33:00,2025-03-08 17:44:00,6.0,Midday (10:00 AM - 12:00 PM),8
6084,Marketing,Starbucks_3,Mocha - Oat Milk - No Sugar - Large - Flavored Syrup,Morning,Fall,Large - Oat Milk - No Sugar - Extra Shot,Office_D,Starbucks_1,2025-03-08 08:33:00,2025-03-08 08:47:00,5.0,Afternoon (12:00 PM - 2:00 PM),7
6085,Marketing,Starbucks_1,Frappuccino - Coconut Milk - Regular Sugar - Small - None,Morning,Winter,Medium - Soy Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_2,2025-03-08 08:46:00,2025-03-08 09:05:00,3.0,Late Afternoon (2:00 PM - 4:00 PM),4
6086,Sales,Starbucks_2,Latte - Oat Milk - Extra Sweetener - Medium - Caramel Drizzle,Morning,Summer,Small - Soy Milk - No Sugar - Extra Shot,Office_B,Starbucks_1,2025-03-08 08:18:00,2025-03-08 08:29:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
6087,Marketing,Starbucks_2,Espresso - Coconut Milk - Regular Sugar - Large - Caramel Drizzle,Afternoon,Summer,Large - Soy Milk - Sweetener - None,Office_E,Starbucks_3,2025-03-08 13:33:00,2025-03-08 13:38:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
6088,HR,Starbucks_3,,Evening,Winter,Medium - Almond Milk - Regular Sugar - Flavored Syrup,Office_C,Starbucks_2,2025-03-08 16:49:00,2025-03-08 17:06:00,7.0,Midday (10:00 AM - 12:00 PM),8
6089,Marketing,Starbucks_2,Mocha - Coconut Milk - Extra Sweetener - Medium - Extra Shot,Afternoon,Summer,Medium - Almond Milk - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_2,2025-03-08 12:12:00,2025-03-08 12:27:00,7.0,Midday (10:00 AM - 12:00 PM),8
6090,Support,Starbucks_3,Cappuccino - Coconut Milk - Sweetener - Small - Flavored Syrup,Morning,Spring,Large - Regular - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_3,2025-03-08 07:36:00,2025-03-08 07:42:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
6091,Finance,Starbucks_2,Espresso - Soy Milk - No Sugar - Medium - Extra Shot,Afternoon,Fall,Large - Almond Milk - No Sugar - None,Office_B,Starbucks_1,2025-03-08 12:28:00,2025-03-08 12:47:00,6.0,Midday (10:00 AM - 12:00 PM),7
6092,Engineering,Starbucks_3,Latte - Regular - Extra Sweetener - Small - None,Afternoon,Fall,Large - Soy Milk - No Sugar - None,Office_D,Starbucks_2,2025-03-08 13:43:00,2025-03-08 13:49:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
6093,Support,Starbucks_2,Latte - Regular - Regular Sugar - Large - Caramel Drizzle,Morning,Fall,Small - Soy Milk - No Sugar - None,Office_E,Starbucks_1,2025-03-08 08:06:00,2025-03-08 08:15:00,4.0,,6
6094,Sales,Starbucks_2,Iced Coffee - Almond Milk - Extra Sweetener - Large - Flavored Syrup,Morning,Spring,Large - Regular - Regular Sugar - Extra Shot,Office_B,Starbucks_2,2025-03-08 09:37:00,2025-03-08 09:53:00,5.0,Afternoon (12:00 PM - 2:00 PM),7
6095,HR,Starbucks_1,Espresso - Regular - Sweetener - Small - Flavored Syrup,Morning,Fall,Medium - Soy Milk - No Sugar - Flavored Syrup,Office_E,Starbucks_2,2025-03-08 08:53:00,2025-03-08 09:12:00,5.0,Morning Rush (8:00 AM - 10:00 AM),7
6096,Operations,Starbucks_1,Espresso - Soy Milk - Sweetener - Large - None,Evening,Summer,Large - Oat Milk - Regular Sugar - Flavored Syrup,Office_A,Starbucks_1,2025-03-08 16:25:00,2025-03-08 16:43:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),7
6097,HR,Starbucks_1,Latte - Regular - Sweetener - Medium - None,Morning,Spring,Small - Soy Milk - Extra Sweetener - Extra Shot,Office_A,Starbucks_3,2025-03-08 07:32:00,2025-03-08 07:40:00,5.0,Midday (10:00 AM - 12:00 PM),7
6098,HR,Starbucks_1,Latte - Almond Milk - Sweetener - Medium - None,Evening,Summer,Medium - Soy Milk - No Sugar - Flavored Syrup,Office_B,Starbucks_3,2025-03-08 17:27:00,2025-03-08 17:39:00,,Morning Rush (8:00 AM - 10:00 AM),6
6099,Sales,Starbucks_1,Espresso - Coconut Milk - No Sugar - Large - Extra Shot,Morning,Winter,Large - Almond Milk - Regular Sugar - Flavored Syrup,Office_A,Starbucks_2,2025-03-08 09:11:00,2025-03-08 09:25:00,6.0,Midday (10:00 AM - 12:00 PM),7
6100,Operations,Starbucks_1,Mocha - Oat Milk - Regular Sugar - Large - None,Afternoon,Spring,Medium - Oat Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_2,2025-03-08 13:27:00,2025-03-08 13:38:00,4.0,Midday (10:00 AM - 12:00 PM),5
6101,Engineering,Starbucks_3,Cappuccino - Regular - No Sugar - Medium - Caramel Drizzle,Morning,Summer,Medium - Regular - Regular Sugar - Extra Shot,Office_B,Starbucks_2,2025-03-08 09:25:00,2025-03-08 09:39:00,,,7
6102,Sales,Starbucks_3,Mocha - Almond Milk - Regular Sugar - Small - Flavored Syrup,Afternoon,Summer,Large - Regular - No Sugar - None,Office_B,Starbucks_3,2025-03-08 12:25:00,2025-03-08 12:36:00,6.0,Morning Rush (8:00 AM - 10:00 AM),8
6103,Operations,Starbucks_1,Coffee - Almond Milk - Extra Sweetener - Medium - Flavored Syrup,Afternoon,Fall,Medium - Oat Milk - Regular Sugar - None,Office_B,Starbucks_3,2025-03-08 13:08:00,2025-03-08 13:21:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
6104,Sales,Starbucks_3,Mocha - Almond Milk - Sweetener - Large - Extra Shot,Evening,Winter,Medium - Regular - Sweetener - None,Office_C,Starbucks_1,2025-03-08 16:55:00,2025-03-08 17:10:00,6.0,Midday (10:00 AM - 12:00 PM),7
6105,Support,Starbucks_1,,Afternoon,Fall,Small - Soy Milk - Sweetener - Extra Shot,Office_D,Starbucks_1,2025-03-08 12:17:00,2025-03-08 12:33:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
6106,Sales,Starbucks_3,Frappuccino - Almond Milk - Regular Sugar - Large - Flavored Syrup,Morning,Spring,Large - Almond Milk - No Sugar - Extra Shot,Office_C,Starbucks_1,2025-03-08 09:59:00,2025-03-08 10:04:00,5.0,Midday (10:00 AM - 12:00 PM),7
6107,Sales,Starbucks_2,Mocha - Regular - Sweetener - Large - Flavored Syrup,Afternoon,Fall,Large - Almond Milk - No Sugar - Flavored Syrup,Office_B,Starbucks_2,2025-03-08 13:39:00,2025-03-08 13:56:00,6.0,Afternoon (12:00 PM - 2:00 PM),8
6108,Marketing,Starbucks_3,Coffee - Coconut Milk - Regular Sugar - Medium - Extra Shot,Afternoon,Fall,Small - Oat Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_2,2025-03-08 12:53:00,2025-03-08 13:03:00,7.0,Late Afternoon (2:00 PM - 4:00 PM),8
6109,Sales,Starbucks_3,Iced Coffee - Almond Milk - Extra Sweetener - Large - Caramel Drizzle,Afternoon,Spring,Large - Almond Milk - Sweetener - Extra Shot,Office_D,Starbucks_3,2025-03-08 12:50:00,2025-03-08 12:56:00,4.0,Midday (10:00 AM - 12:00 PM),6
6110,Marketing,Starbucks_3,Mocha - Regular - No Sugar - Small - Flavored Syrup,Morning,Summer,Small - Regular - Extra Sweetener - None,Office_E,Starbucks_2,2025-03-08 07:19:00,2025-03-08 07:37:00,5.0,Afternoon (12:00 PM - 2:00 PM),6
6111,Finance,Starbucks_2,Coffee - Almond Milk - No Sugar - Large - Flavored Syrup,Morning,Summer,Medium - Soy Milk - Extra Sweetener - Extra Shot,Office_E,Starbucks_3,2025-03-08 07:05:00,2025-03-08 07:12:00,5.0,Morning Rush (8:00 AM - 10:00 AM),6
6112,Support,Starbucks_1,Espresso - Coconut Milk - No Sugar - Medium - Caramel Drizzle,Afternoon,Summer,Small - Soy Milk - No Sugar - None,Office_A,Starbucks_2,2025-03-08 12:14:00,2025-03-08 12:26:00,4.0,Late Afternoon (2:00 PM - 4:00 PM),5
6113,Support,Starbucks_3,,Afternoon,Winter,Medium - Almond Milk - Extra Sweetener - None,Office_B,Starbucks_3,2025-03-08 12:06:00,2025-03-08 12:12:00,5.0,Midday (10:00 AM - 12:00 PM),6
6114,Finance,Starbucks_3,Latte - Almond Milk - Regular Sugar - Small - Flavored Syrup,Evening,Spring,Large - Soy Milk - Extra Sweetener - Extra Shot,Office_E,Starbucks_2,2025-03-08 16:19:00,2025-03-08 16:35:00,6.0,Afternoon (12:00 PM - 2:00 PM),8
6115,Sales,Starbucks_2,Coffee - Coconut Milk - Sweetener - Medium - Caramel Drizzle,Afternoon,,Large - Almond Milk - Extra Sweetener - None,Office_C,Starbucks_2,2025-03-08 13:00:00,2025-03-08 13:12:00,5.0,Late Afternoon (2:00 PM - 4:00 PM),6
6116,Finance,Starbucks_1,Coffee - Regular - Regular Sugar - Medium - Flavored Syrup,Afternoon,Spring,Large - Oat Milk - No Sugar - Flavored Syrup,Office_C,Starbucks_2,2025-03-08 12:08:00,,6.0,Morning Rush (8:00 AM - 10:00 AM),8
6117,Operations,Starbucks_3,Frappuccino - Almond Milk - No Sugar - Small - Caramel Drizzle,Evening,Fall,Small - Almond Milk - Extra Sweetener - Extra Shot,Office_C,Starbucks_1,2025-03-08 17:44:00,2025-03-08 17:56:00,3.0,,4
6118,Marketing,Starbucks_2,Latte - Coconut Milk - Sweetener - Small - Flavored Syrup,Afternoon,,Large - Almond Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_2,2025-03-08 12:54:00,2025-03-08 13:05:00,,Morning Rush (8:00 AM - 10:00 AM),9
6119,Finance,Starbucks_1,Cappuccino - Almond Milk - Extra Sweetener - Medium - None,Morning,Spring,Large - Soy Milk - Regular Sugar - Extra Shot,Office_C,Starbucks_3,2025-03-08 09:46:00,2025-03-08 09:57:00,4.0,Morning Rush (8:00 AM - 10:00 AM),6
6120,Support,Starbucks_1,Cappuccino - Coconut Milk - Sweetener - Large - Caramel Drizzle,Afternoon,,Large - Oat Milk - Extra Sweetener - Extra Shot,Office_E,Starbucks_2,2025-03-08 12:36:00,2025-03-08 12:50:00,4.0,Afternoon (12:00 PM - 2:00 PM),5
6121,Marketing,Starbucks_3,Cappuccino - Almond Milk - No Sugar - Large - Flavored Syrup,Afternoon,Fall,Large - Oat Milk - Sweetener - Extra Shot,Office_D,Starbucks_1,2025-03-08 12:21:00,2025-03-08 12:28:00,6.0,Late Afternoon (2:00 PM - 4:00 PM),8
6122,Support,Starbucks_3,,Morning,,Small - Soy Milk - Regular Sugar - Flavored Syrup,Office_B,Starbucks_2,2025-03-08 08:02:00,2025-03-08 08:07:00,6.0,,8
6123,Marketing,Starbucks_3,Frappuccino - Oat Milk - No Sugar - Large - Flavored Syrup,Morning,Winter,Large - Regular - Sweetener - None,Office_A,Starbucks_1,2025-03-08 07:26:00,2025-03-08 07:37:00,6.0,Morning Rush (8:00 AM - 10:00 AM),8
