worker_id,department,location,order_detail,shift,season,detailed_order,office_location,assigned_starbucks,adjusted_order_time,adjusted_pickup_time,prep_time_minutes,time_slot,expected_wait_time_minutes
3829,Finance,Starbucks_2,Mocha - No Sugar Large,Afternoon,Winter,Large - Almond Milk - Extra Sweetener - Extra Shot,Office_A,Starbucks_3,08-03-2025 12:33,08-03-2025 12:48,5,Afternoon (12:00 PM - 2:00 PM),7
3830,Support,Starbucks_1,Mocha - No Sugar Almond Milk,Afternoon,Fall,Large - Almond Milk - No Sugar - Flavored Syrup,Office_B,Starbucks_1,08-03-2025 12:09,08-03-2025 12:22,7,Afternoon (12:00 PM - 2:00 PM),9
3831,Support,Starbucks_2,Tea - No Sugar Small,Morning,Summer,Medium - Oat Milk - Extra Sweetener - Flavored Syrup,Office_E,Starbucks_1,08-03-2025 07:16,08-03-2025 07:35,6,Late Afternoon (2:00 PM - 4:00 PM),7
3832,Operations,Starbucks_2,Latte - Medium Small,Afternoon,Summer,Medium - Soy Milk - Sweetener - Extra Shot,Office_A,Starbucks_2,08-03-2025 12:01,08-03-2025 12:20,6,Afternoon (12:00 PM - 2:00 PM),8
3833,Sales,Starbucks_3,Iced Coffee - Soy Milk Extra Shot,Evening,Fall,Large - Almond Milk - Sweetener - None,Office_E,Starbucks_3,08-03-2025 16:32,08-03-2025 16:48,4,Late Afternoon (2:00 PM - 4:00 PM),5
3834,Engineering,Starbucks_1,Iced Coffee - No Sugar Small,Morning,Spring,Medium - Almond Milk - No Sugar - Flavored Syrup,Office_A,Starbucks_2,08-03-2025 07:45,08-03-2025 08:02,7,Late Afternoon (2:00 PM - 4:00 PM),9
3835,Operations,Starbucks_3,Espresso - Regular Extra Shot,Evening,Fall,Small - Almond Milk - No Sugar - Extra Shot,Office_A,Starbucks_3,08-03-2025 17:21,08-03-2025 17:35,7,Late Afternoon (2:00 PM - 4:00 PM),8
3836,Operations,Starbucks_3,Coffee - Regular Soy Milk,Evening,Winter,Medium - Soy Milk - No Sugar - None,Office_A,Starbucks_2,08-03-2025 16:39,08-03-2025 16:51,4,Late Afternoon (2:00 PM - 4:00 PM),6
3837,Finance,Starbucks_1,Iced Coffee - Almond Milk Regular,Evening,Fall,Large - Almond Milk - Sweetener - Flavored Syrup,Office_C,Starbucks_1,08-03-2025 16:31,08-03-2025 16:48,6,Late Afternoon (2:00 PM - 4:00 PM),7
3838,HR,Starbucks_2,Tea - Extra Shot Oat Milk,Morning,Spring,Medium - Soy Milk - Sweetener - None,Office_D,Starbucks_3,08-03-2025 07:45,08-03-2025 07:57,4,Late Afternoon (2:00 PM - 4:00 PM),6
3839,Finance,Starbucks_3,Latte - Soy Milk Regular,Evening,Summer,Small - Oat Milk - Sweetener - None,Office_A,Starbucks_1,08-03-2025 17:11,08-03-2025 17:17,3,Late Afternoon (2:00 PM - 4:00 PM),4
3840,HR,Starbucks_1,Espresso - Small Medium,Evening,Winter,Large - Oat Milk - Regular Sugar - Flavored Syrup,Office_C,Starbucks_2,08-03-2025 17:02,08-03-2025 17:08,7,Late Afternoon (2:00 PM - 4:00 PM),9
3841,HR,Starbucks_2,Iced Coffee - Medium Small,Evening,Winter,Large - Almond Milk - Regular Sugar - Flavored Syrup,Office_C,Starbucks_2,08-03-2025 16:32,08-03-2025 16:50,6,Late Afternoon (2:00 PM - 4:00 PM),7
3842,Engineering,Starbucks_3,Cappuccino - Extra Shot Large,Afternoon,Summer,Small - Regular - No Sugar - None,Office_A,Starbucks_1,08-03-2025 13:27,08-03-2025 13:35,4,Afternoon (12:00 PM - 2:00 PM),6
3843,Support,Starbucks_3,Tea - Large No Sugar,Evening,Fall,Medium - Soy Milk - Regular Sugar - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 17:36,08-03-2025 17:52,5,Late Afternoon (2:00 PM - 4:00 PM),7
3844,Engineering,Starbucks_3,Coffee - Regular Medium,Morning,Spring,Medium - Regular - Regular Sugar - None,Office_C,Starbucks_2,08-03-2025 07:05,08-03-2025 07:22,4,Late Afternoon (2:00 PM - 4:00 PM),6
3845,Sales,Starbucks_2,Mocha - Extra Shot No Sugar,Afternoon,Summer,Small - Regular - Sweetener - Flavored Syrup,Office_D,Starbucks_1,08-03-2025 12:09,08-03-2025 12:24,7,Afternoon (12:00 PM - 2:00 PM),8
3846,HR,Starbucks_3,Latte - Medium Soy Milk,Evening,Spring,Small - Regular - Regular Sugar - None,Office_E,Starbucks_1,08-03-2025 16:01,08-03-2025 16:18,3,Late Afternoon (2:00 PM - 4:00 PM),5
3847,Operations,Starbucks_2,Mocha - Extra Shot Small,Afternoon,Winter,Small - Regular - Sweetener - None,Office_A,Starbucks_2,08-03-2025 13:53,08-03-2025 14:12,3,Afternoon (12:00 PM - 2:00 PM),5
3848,Support,Starbucks_3,Tea - Regular Oat Milk,Morning,Summer,Small - Regular - Extra Sweetener - None,Office_D,Starbucks_1,08-03-2025 08:59,08-03-2025 09:14,4,Morning Rush (8:00 AM - 10:00 AM),5
3849,Marketing,Starbucks_1,Cappuccino - Extra Shot Large,Afternoon,Fall,Small - Almond Milk - Sweetener - None,Office_E,Starbucks_2,08-03-2025 13:37,08-03-2025 13:47,3,Afternoon (12:00 PM - 2:00 PM),5
3850,Sales,Starbucks_3,Mocha - Medium Extra Shot,Morning,Summer,Medium - Soy Milk - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 07:39,08-03-2025 07:54,7,Late Afternoon (2:00 PM - 4:00 PM),9
3851,Engineering,Starbucks_1,Coffee - Large Small,Evening,Summer,Medium - Oat Milk - Extra Sweetener - None,Office_C,Starbucks_1,08-03-2025 16:25,08-03-2025 16:35,4,Late Afternoon (2:00 PM - 4:00 PM),5
3852,Finance,Starbucks_1,Espresso - Oat Milk Large,Afternoon,Winter,Large - Oat Milk - Sweetener - Extra Shot,Office_A,Starbucks_1,08-03-2025 12:01,08-03-2025 12:19,7,Afternoon (12:00 PM - 2:00 PM),8
3853,Sales,Starbucks_1,Latte - Almond Milk Large,Afternoon,Winter,Medium - Oat Milk - Sweetener - Flavored Syrup,Office_E,Starbucks_1,08-03-2025 13:46,08-03-2025 14:00,7,Afternoon (12:00 PM - 2:00 PM),9
3854,Sales,Starbucks_2,Iced Coffee - Soy Milk Extra Shot,Morning,Spring,Small - Regular - Sweetener - None,Office_B,Starbucks_2,08-03-2025 09:30,08-03-2025 09:41,4,Morning Rush (8:00 AM - 10:00 AM),6
3855,Support,Starbucks_1,Cappuccino - Medium Almond Milk,Evening,Winter,Small - Regular - Sweetener - None,Office_B,Starbucks_3,08-03-2025 16:06,08-03-2025 16:17,4,Late Afternoon (2:00 PM - 4:00 PM),5
3856,Sales,Starbucks_3,Coffee - Large Soy Milk,Morning,Winter,Large - Oat Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_2,08-03-2025 07:45,08-03-2025 07:50,5,Late Afternoon (2:00 PM - 4:00 PM),7
3857,Sales,Starbucks_2,Iced Coffee - Medium Almond Milk,Afternoon,Spring,Small - Soy Milk - Sweetener - Extra Shot,Office_C,Starbucks_2,08-03-2025 12:08,08-03-2025 12:23,6,Afternoon (12:00 PM - 2:00 PM),7
3858,Marketing,Starbucks_1,Cappuccino - Soy Milk Large,Morning,Summer,Large - Oat Milk - Regular Sugar - Extra Shot,Office_B,Starbucks_1,08-03-2025 08:10,08-03-2025 08:23,7,Morning Rush (8:00 AM - 10:00 AM),9
3859,Finance,Starbucks_2,Mocha - Soy Milk Medium,Morning,Summer,Small - Soy Milk - Regular Sugar - None,Office_E,Starbucks_3,08-03-2025 07:22,08-03-2025 07:30,4,Late Afternoon (2:00 PM - 4:00 PM),6
3860,Finance,Starbucks_2,Mocha - Regular Soy Milk,Evening,Winter,Large - Soy Milk - No Sugar - Flavored Syrup,Office_C,Starbucks_1,08-03-2025 17:17,08-03-2025 17:22,7,Late Afternoon (2:00 PM - 4:00 PM),8
3861,Finance,Starbucks_2,Espresso - No Sugar Regular,Afternoon,Fall,Small - Regular - Sweetener - Extra Shot,Office_C,Starbucks_2,08-03-2025 13:24,08-03-2025 13:32,5,Afternoon (12:00 PM - 2:00 PM),7
3862,HR,Starbucks_3,Cappuccino - Almond Milk Soy Milk,Morning,Fall,Small - Soy Milk - Extra Sweetener - Extra Shot,Office_E,Starbucks_2,08-03-2025 07:29,08-03-2025 07:35,5,Late Afternoon (2:00 PM - 4:00 PM),7
3863,Operations,Starbucks_1,Espresso - Medium Almond Milk,Evening,Summer,Small - Soy Milk - No Sugar - None,Office_D,Starbucks_2,08-03-2025 16:50,08-03-2025 16:58,3,Late Afternoon (2:00 PM - 4:00 PM),5
3864,Finance,Starbucks_2,Iced Coffee - Oat Milk Extra Shot,Afternoon,Spring,Medium - Oat Milk - Sweetener - Flavored Syrup,Office_C,Starbucks_3,08-03-2025 13:11,08-03-2025 13:22,6,Afternoon (12:00 PM - 2:00 PM),8
3865,Sales,Starbucks_2,Tea - Almond Milk Regular,Evening,Summer,Medium - Regular - Regular Sugar - None,Office_B,Starbucks_1,08-03-2025 16:13,08-03-2025 16:19,4,Late Afternoon (2:00 PM - 4:00 PM),5
3866,Sales,Starbucks_2,Iced Coffee - Almond Milk No Sugar,Evening,Winter,Medium - Soy Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_3,08-03-2025 16:47,08-03-2025 16:52,6,Late Afternoon (2:00 PM - 4:00 PM),8
3867,Finance,Starbucks_1,Tea - Soy Milk Large,Evening,Spring,Medium - Oat Milk - No Sugar - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 17:54,08-03-2025 18:01,5,Late Afternoon (2:00 PM - 4:00 PM),7
3868,Support,Starbucks_2,Iced Coffee - Soy Milk Medium,Afternoon,Summer,Large - Soy Milk - Sweetener - None,Office_E,Starbucks_2,08-03-2025 12:08,08-03-2025 12:17,4,Afternoon (12:00 PM - 2:00 PM),5
3869,Finance,Starbucks_2,Cappuccino - Soy Milk Regular,Afternoon,Summer,Large - Regular - Regular Sugar - Flavored Syrup,Office_C,Starbucks_1,08-03-2025 13:24,08-03-2025 13:37,5,Afternoon (12:00 PM - 2:00 PM),6
3870,Sales,Starbucks_3,Coffee - Regular Medium,Evening,Summer,Large - Soy Milk - No Sugar - Extra Shot,Office_B,Starbucks_2,08-03-2025 17:26,08-03-2025 17:38,5,Late Afternoon (2:00 PM - 4:00 PM),7
3871,HR,Starbucks_1,Espresso - Small Soy Milk,Afternoon,Fall,Large - Regular - Extra Sweetener - Flavored Syrup,Office_E,Starbucks_1,08-03-2025 13:37,08-03-2025 13:46,7,Afternoon (12:00 PM - 2:00 PM),9
3872,Engineering,Starbucks_3,Coffee - Extra Shot Regular,Evening,Fall,Small - Regular - No Sugar - Extra Shot,Office_E,Starbucks_1,08-03-2025 17:07,08-03-2025 17:23,7,Late Afternoon (2:00 PM - 4:00 PM),8
3873,Engineering,Starbucks_1,Cappuccino - Regular Extra Shot,Evening,Spring,Medium - Soy Milk - Sweetener - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 17:20,08-03-2025 17:26,5,Late Afternoon (2:00 PM - 4:00 PM),6
3874,Finance,Starbucks_1,Cappuccino - Medium Large,Morning,Spring,Small - Regular - No Sugar - None,Office_C,Starbucks_3,08-03-2025 07:09,08-03-2025 07:27,3,Late Afternoon (2:00 PM - 4:00 PM),5
3875,Marketing,Starbucks_1,Cappuccino - Regular Almond Milk,Afternoon,Spring,Small - Almond Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_3,08-03-2025 12:22,08-03-2025 12:28,7,Afternoon (12:00 PM - 2:00 PM),9
3876,Finance,Starbucks_3,Tea - Small Medium,Evening,Fall,Large - Regular - Regular Sugar - Extra Shot,Office_B,Starbucks_3,08-03-2025 17:13,08-03-2025 17:22,7,Late Afternoon (2:00 PM - 4:00 PM),8
3877,Support,Starbucks_3,Espresso - Soy Milk Small,Evening,Spring,Medium - Oat Milk - Extra Sweetener - Extra Shot,Office_D,Starbucks_2,08-03-2025 16:04,08-03-2025 16:17,7,Late Afternoon (2:00 PM - 4:00 PM),9
3878,Finance,Starbucks_3,Iced Coffee - Soy Milk Large,Morning,Summer,Medium - Regular - Sweetener - None,Office_C,Starbucks_2,08-03-2025 09:21,08-03-2025 09:33,4,Morning Rush (8:00 AM - 10:00 AM),6
3879,Engineering,Starbucks_3,Tea - Small Large,Morning,Winter,Large - Soy Milk - Sweetener - None,Office_E,Starbucks_3,08-03-2025 09:10,08-03-2025 09:15,5,Morning Rush (8:00 AM - 10:00 AM),7
3880,Sales,Starbucks_2,Cappuccino - Medium Extra Shot,Evening,Winter,Medium - Almond Milk - Regular Sugar - Flavored Syrup,Office_C,Starbucks_3,08-03-2025 17:33,08-03-2025 17:42,6,Late Afternoon (2:00 PM - 4:00 PM),7
3881,Finance,Starbucks_2,Mocha - Medium No Sugar,Evening,Summer,Medium - Oat Milk - Sweetener - None,Office_D,Starbucks_3,08-03-2025 17:02,08-03-2025 17:10,5,Late Afternoon (2:00 PM - 4:00 PM),6
3882,Sales,Starbucks_2,Mocha - Medium Large,Morning,Summer,Small - Almond Milk - No Sugar - None,Office_A,Starbucks_3,08-03-2025 08:14,08-03-2025 08:29,4,Morning Rush (8:00 AM - 10:00 AM),6
3883,Sales,Starbucks_1,Mocha - Regular Oat Milk,Morning,Spring,Medium - Almond Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_2,08-03-2025 07:38,08-03-2025 07:52,7,Late Afternoon (2:00 PM - 4:00 PM),8
3884,Marketing,Starbucks_2,Latte - Regular No Sugar,Afternoon,Winter,Small - Soy Milk - Sweetener - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 13:34,08-03-2025 13:44,7,Afternoon (12:00 PM - 2:00 PM),8
3885,Sales,Starbucks_1,Iced Coffee - Medium Large,Morning,Spring,Large - Soy Milk - Regular Sugar - Extra Shot,Office_A,Starbucks_2,08-03-2025 08:26,08-03-2025 08:44,7,Morning Rush (8:00 AM - 10:00 AM),9
3886,Engineering,Starbucks_3,Mocha - Extra Shot Medium,Afternoon,Spring,Large - Regular - Sweetener - Flavored Syrup,Office_A,Starbucks_2,08-03-2025 13:09,08-03-2025 13:18,6,Afternoon (12:00 PM - 2:00 PM),8
3887,HR,Starbucks_1,Espresso - Oat Milk Soy Milk,Morning,Fall,Small - Oat Milk - Regular Sugar - Flavored Syrup,Office_C,Starbucks_3,08-03-2025 08:26,08-03-2025 08:38,6,Morning Rush (8:00 AM - 10:00 AM),8
3888,HR,Starbucks_1,Espresso - No Sugar Almond Milk,Evening,Summer,Large - Almond Milk - Regular Sugar - Extra Shot,Office_C,Starbucks_1,08-03-2025 16:58,08-03-2025 17:15,5,Late Afternoon (2:00 PM - 4:00 PM),7
3889,Operations,Starbucks_2,Iced Coffee - Extra Shot Large,Afternoon,Spring,Small - Almond Milk - No Sugar - None,Office_B,Starbucks_2,08-03-2025 13:29,08-03-2025 13:39,4,Afternoon (12:00 PM - 2:00 PM),6
3890,Support,Starbucks_3,Cappuccino - Large Soy Milk,Afternoon,Summer,Large - Oat Milk - Sweetener - Extra Shot,Office_B,Starbucks_3,08-03-2025 13:59,08-03-2025 14:08,6,Afternoon (12:00 PM - 2:00 PM),8
3891,Finance,Starbucks_3,Espresso - Almond Milk Regular,Evening,Winter,Small - Almond Milk - Regular Sugar - Extra Shot,Office_E,Starbucks_2,08-03-2025 17:45,08-03-2025 18:03,6,Late Afternoon (2:00 PM - 4:00 PM),8
3892,Support,Starbucks_2,Tea - Large Extra Shot,Evening,Winter,Medium - Regular - Regular Sugar - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 17:46,08-03-2025 18:01,6,Late Afternoon (2:00 PM - 4:00 PM),7
3893,Engineering,Starbucks_3,Mocha - Oat Milk No Sugar,Morning,Spring,Small - Oat Milk - Extra Sweetener - None,Office_B,Starbucks_2,08-03-2025 09:18,08-03-2025 09:29,4,Morning Rush (8:00 AM - 10:00 AM),5
3894,Sales,Starbucks_3,Mocha - Regular Medium,Afternoon,Fall,Large - Soy Milk - Sweetener - None,Office_D,Starbucks_3,08-03-2025 13:22,08-03-2025 13:39,4,Afternoon (12:00 PM - 2:00 PM),5
3895,HR,Starbucks_3,Iced Coffee - Extra Shot Soy Milk,Evening,Spring,Small - Regular - Sweetener - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 16:33,08-03-2025 16:51,7,Late Afternoon (2:00 PM - 4:00 PM),8
3896,Support,Starbucks_2,Tea - Extra Shot Soy Milk,Afternoon,Winter,Small - Regular - Extra Sweetener - None,Office_E,Starbucks_1,08-03-2025 13:17,08-03-2025 13:26,3,Afternoon (12:00 PM - 2:00 PM),4
3897,Engineering,Starbucks_3,Coffee - Regular Almond Milk,Afternoon,Winter,Large - Regular - Extra Sweetener - None,Office_D,Starbucks_3,08-03-2025 12:37,08-03-2025 12:54,5,Afternoon (12:00 PM - 2:00 PM),7
3898,HR,Starbucks_1,Latte - Medium Soy Milk,Morning,Fall,Large - Regular - Extra Sweetener - Extra Shot,Office_E,Starbucks_1,08-03-2025 07:37,08-03-2025 07:50,5,Late Afternoon (2:00 PM - 4:00 PM),6
3899,Sales,Starbucks_1,Coffee - Medium Soy Milk,Afternoon,Winter,Large - Almond Milk - Sweetener - None,Office_D,Starbucks_1,08-03-2025 13:26,08-03-2025 13:31,4,Afternoon (12:00 PM - 2:00 PM),6
3900,Support,Starbucks_3,Cappuccino - Small Extra Shot,Morning,Fall,Small - Almond Milk - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 09:32,08-03-2025 09:51,6,Morning Rush (8:00 AM - 10:00 AM),8
3901,HR,Starbucks_2,Latte - Medium Regular,Afternoon,Summer,Medium - Regular - Extra Sweetener - Flavored Syrup,Office_D,Starbucks_3,08-03-2025 13:52,08-03-2025 13:59,7,Afternoon (12:00 PM - 2:00 PM),8
3902,Finance,Starbucks_2,Mocha - Extra Shot Almond Milk,Afternoon,Fall,Small - Regular - Extra Sweetener - None,Office_E,Starbucks_2,08-03-2025 12:14,08-03-2025 12:20,3,Afternoon (12:00 PM - 2:00 PM),5
3903,Finance,Starbucks_2,Cappuccino - Small Almond Milk,Afternoon,Fall,Medium - Soy Milk - Regular Sugar - Extra Shot,Office_B,Starbucks_2,08-03-2025 12:48,08-03-2025 12:59,5,Afternoon (12:00 PM - 2:00 PM),7
3904,Operations,Starbucks_3,Latte - No Sugar Extra Shot,Morning,Fall,Large - Soy Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 08:41,08-03-2025 08:56,6,Morning Rush (8:00 AM - 10:00 AM),8
3905,Operations,Starbucks_3,Iced Coffee - Soy Milk Small,Morning,Summer,Large - Almond Milk - Extra Sweetener - Extra Shot,Office_B,Starbucks_2,08-03-2025 08:14,08-03-2025 08:21,6,Morning Rush (8:00 AM - 10:00 AM),7
3906,HR,Starbucks_1,Cappuccino - Regular Almond Milk,Afternoon,Fall,Large - Soy Milk - Extra Sweetener - Extra Shot,Office_A,Starbucks_1,08-03-2025 13:37,08-03-2025 13:48,5,Afternoon (12:00 PM - 2:00 PM),7
3907,Engineering,Starbucks_2,Espresso - Regular Medium,Evening,Spring,Small - Almond Milk - Regular Sugar - Extra Shot,Office_E,Starbucks_3,08-03-2025 17:22,08-03-2025 17:28,6,Late Afternoon (2:00 PM - 4:00 PM),8
3908,Finance,Starbucks_1,Tea - Small Large,Evening,Spring,Small - Soy Milk - No Sugar - Extra Shot,Office_C,Starbucks_1,08-03-2025 17:07,08-03-2025 17:20,5,Late Afternoon (2:00 PM - 4:00 PM),7
3909,Engineering,Starbucks_1,Mocha - No Sugar Medium,Evening,Spring,Large - Regular - Sweetener - None,Office_D,Starbucks_1,08-03-2025 16:34,08-03-2025 16:53,5,Late Afternoon (2:00 PM - 4:00 PM),6
3910,Engineering,Starbucks_2,Iced Coffee - Regular Oat Milk,Evening,Spring,Large - Almond Milk - Regular Sugar - None,Office_B,Starbucks_3,08-03-2025 17:26,08-03-2025 17:35,4,Late Afternoon (2:00 PM - 4:00 PM),6
3911,HR,Starbucks_3,Mocha - Soy Milk Oat Milk,Evening,Fall,Medium - Almond Milk - Regular Sugar - Flavored Syrup,Office_C,Starbucks_2,08-03-2025 17:53,08-03-2025 17:59,6,Late Afternoon (2:00 PM - 4:00 PM),8
3912,Engineering,Starbucks_3,Latte - Small Oat Milk,Afternoon,Winter,Small - Soy Milk - Sweetener - Flavored Syrup,Office_B,Starbucks_2,08-03-2025 12:08,08-03-2025 12:21,6,Afternoon (12:00 PM - 2:00 PM),7
3913,Finance,Starbucks_1,Mocha - No Sugar Regular,Evening,Fall,Medium - Soy Milk - Regular Sugar - None,Office_E,Starbucks_1,08-03-2025 16:56,08-03-2025 17:14,5,Late Afternoon (2:00 PM - 4:00 PM),7
3914,Sales,Starbucks_1,Espresso - Regular Extra Shot,Evening,Spring,Large - Regular - Sweetener - Extra Shot,Office_C,Starbucks_1,08-03-2025 16:54,08-03-2025 17:11,7,Late Afternoon (2:00 PM - 4:00 PM),9
3915,Operations,Starbucks_1,Iced Coffee - Large No Sugar,Afternoon,Fall,Large - Almond Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_2,08-03-2025 13:45,08-03-2025 13:54,7,Afternoon (12:00 PM - 2:00 PM),8
3916,Sales,Starbucks_1,Mocha - Medium Oat Milk,Evening,Fall,Large - Soy Milk - Extra Sweetener - Flavored Syrup,Office_C,Starbucks_2,08-03-2025 17:06,08-03-2025 17:12,5,Late Afternoon (2:00 PM - 4:00 PM),7
3917,Engineering,Starbucks_2,Espresso - Almond Milk No Sugar,Morning,Spring,Medium - Almond Milk - Sweetener - Extra Shot,Office_D,Starbucks_1,08-03-2025 09:34,08-03-2025 09:43,6,Morning Rush (8:00 AM - 10:00 AM),7
3918,Sales,Starbucks_1,Mocha - Almond Milk No Sugar,Evening,Fall,Medium - Soy Milk - Extra Sweetener - Flavored Syrup,Office_B,Starbucks_1,08-03-2025 16:19,08-03-2025 16:24,5,Late Afternoon (2:00 PM - 4:00 PM),7
3919,Finance,Starbucks_1,Espresso - Medium Large,Evening,Spring,Large - Oat Milk - No Sugar - Extra Shot,Office_B,Starbucks_3,08-03-2025 16:47,08-03-2025 17:02,5,Late Afternoon (2:00 PM - 4:00 PM),6
3920,Finance,Starbucks_3,Tea - Regular Medium,Afternoon,Winter,Medium - Soy Milk - Sweetener - Extra Shot,Office_A,Starbucks_1,08-03-2025 13:33,08-03-2025 13:43,7,Afternoon (12:00 PM - 2:00 PM),8
3921,Engineering,Starbucks_3,Mocha - No Sugar Almond Milk,Morning,Spring,Small - Almond Milk - Extra Sweetener - None,Office_B,Starbucks_2,08-03-2025 08:22,08-03-2025 08:28,3,Morning Rush (8:00 AM - 10:00 AM),5
3922,HR,Starbucks_3,Latte - Regular Large,Afternoon,Spring,Small - Regular - Sweetener - Extra Shot,Office_D,Starbucks_2,08-03-2025 13:57,08-03-2025 14:15,6,Afternoon (12:00 PM - 2:00 PM),8
3923,Sales,Starbucks_2,Tea - Soy Milk Large,Morning,Winter,Medium - Soy Milk - No Sugar - None,Office_C,Starbucks_3,08-03-2025 08:43,08-03-2025 08:51,5,Morning Rush (8:00 AM - 10:00 AM),7
3924,HR,Starbucks_2,Iced Coffee - Soy Milk Small,Afternoon,Summer,Large - Soy Milk - Extra Sweetener - Extra Shot,Office_E,Starbucks_3,08-03-2025 12:54,08-03-2025 13:10,7,Afternoon (12:00 PM - 2:00 PM),8
3925,HR,Starbucks_3,Coffee - Oat Milk No Sugar,Afternoon,Spring,Large - Soy Milk - Sweetener - Extra Shot,Office_E,Starbucks_2,08-03-2025 13:13,08-03-2025 13:30,7,Afternoon (12:00 PM - 2:00 PM),8
3926,Marketing,Starbucks_3,Mocha - Small Regular,Morning,Spring,Small - Regular - Sweetener - None,Office_A,Starbucks_3,08-03-2025 07:25,08-03-2025 07:38,4,Late Afternoon (2:00 PM - 4:00 PM),6
3927,Engineering,Starbucks_1,Mocha - Regular Small,Morning,Summer,Large - Almond Milk - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 07:28,08-03-2025 07:34,5,Late Afternoon (2:00 PM - 4:00 PM),6
3928,Operations,Starbucks_1,Latte - Small Almond Milk,Morning,Summer,Medium - Regular - No Sugar - Flavored Syrup,Office_C,Starbucks_3,08-03-2025 09:39,08-03-2025 09:55,5,Morning Rush (8:00 AM - 10:00 AM),7
3929,Finance,Starbucks_2,Tea - Medium Large,Morning,Spring,Medium - Regular - Regular Sugar - None,Office_D,Starbucks_1,08-03-2025 08:40,08-03-2025 08:56,5,Morning Rush (8:00 AM - 10:00 AM),6
3930,Finance,Starbucks_2,Cappuccino - Oat Milk Large,Evening,Spring,Large - Oat Milk - No Sugar - None,Office_C,Starbucks_2,08-03-2025 17:35,08-03-2025 17:42,5,Late Afternoon (2:00 PM - 4:00 PM),6
3931,Engineering,Starbucks_1,Latte - Medium Soy Milk,Evening,Summer,Medium - Soy Milk - No Sugar - None,Office_D,Starbucks_2,08-03-2025 16:25,08-03-2025 16:43,4,Late Afternoon (2:00 PM - 4:00 PM),5
3932,Support,Starbucks_3,Latte - No Sugar Large,Evening,Spring,Medium - Regular - Regular Sugar - Flavored Syrup,Office_A,Starbucks_3,08-03-2025 16:18,08-03-2025 16:23,7,Late Afternoon (2:00 PM - 4:00 PM),8
3933,Support,Starbucks_1,Espresso - Regular Almond Milk,Morning,Spring,Large - Regular - Sweetener - Extra Shot,Office_D,Starbucks_3,08-03-2025 08:28,08-03-2025 08:36,7,Morning Rush (8:00 AM - 10:00 AM),9
3934,Support,Starbucks_2,Cappuccino - Large Soy Milk,Evening,Summer,Medium - Soy Milk - Sweetener - None,Office_C,Starbucks_3,08-03-2025 17:35,08-03-2025 17:51,5,Late Afternoon (2:00 PM - 4:00 PM),6
3935,Operations,Starbucks_2,Iced Coffee - Medium Soy Milk,Evening,Winter,Small - Regular - Regular Sugar - Extra Shot,Office_C,Starbucks_2,08-03-2025 17:55,08-03-2025 18:05,6,Late Afternoon (2:00 PM - 4:00 PM),8
3936,Finance,Starbucks_1,Mocha - Regular Extra Shot,Evening,Summer,Large - Soy Milk - Regular Sugar - None,Office_B,Starbucks_2,08-03-2025 17:02,08-03-2025 17:08,4,Late Afternoon (2:00 PM - 4:00 PM),5
3937,Engineering,Starbucks_1,Espresso - Oat Milk Medium,Evening,Summer,Large - Oat Milk - Sweetener - Flavored Syrup,Office_D,Starbucks_2,08-03-2025 17:13,08-03-2025 17:21,6,Late Afternoon (2:00 PM - 4:00 PM),8
3938,Finance,Starbucks_1,Espresso - Large Almond Milk,Morning,Winter,Large - Soy Milk - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_1,08-03-2025 09:41,08-03-2025 09:52,7,Morning Rush (8:00 AM - 10:00 AM),8
3939,HR,Starbucks_2,Espresso - Almond Milk Small,Afternoon,Fall,Medium - Soy Milk - Regular Sugar - Flavored Syrup,Office_E,Starbucks_1,08-03-2025 12:14,08-03-2025 12:21,5,Afternoon (12:00 PM - 2:00 PM),7
3940,Sales,Starbucks_3,Tea - Regular Oat Milk,Morning,Spring,Small - Regular - Regular Sugar - Flavored Syrup,Office_B,Starbucks_3,08-03-2025 09:03,08-03-2025 09:22,7,Morning Rush (8:00 AM - 10:00 AM),8
3941,Sales,Starbucks_1,Iced Coffee - No Sugar Almond Milk,Afternoon,Spring,Medium - Regular - Extra Sweetener - Flavored Syrup,Office_A,Starbucks_2,08-03-2025 12:54,08-03-2025 13:06,7,Afternoon (12:00 PM - 2:00 PM),8
